Categorie;Ordre;Famille;Nom_EN;Nom_LT;Nom_FR;Url_EN;Url_FR;english_name_snake_case;bird_name;bird_name_raw;dataset_part;folder;nb_images
Pratincoles and coursers;Charadriiformes;Glareolidae;Black-winged pratincole;Glareola nordmanni;glaréole à ailes noires;https://en.wikipedia.org/wiki/Black-winged_pratincole;https://fr.wikipedia.org/wiki/Glar%C3%A9ole_%C3%A0_ailes_noires;black_winged_pratincole;black_winged_pratincole;Black-winged Pratincole;DIB-10K_23;1671.Black-winged Pratincole;404
Skuas and jaegers;Charadriiformes;Stercorariidae;Great skua;Stercorarius skua;grand labbe;https://en.wikipedia.org/wiki/Great_skua;https://fr.wikipedia.org/wiki/Grand_labbe;great_skua;great_skua;Great Skua;DIB-10K_24;1779.Great Skua;2390
Skuas and jaegers;Charadriiformes;Stercorariidae;Pomarine jaeger;Stercorarius pomarinus;labbe pomarin;https://en.wikipedia.org/wiki/Pomarine_jaeger;https://fr.wikipedia.org/wiki/Labbe_pomarin;pomarine_jaeger;pomarine_jaeger;Pomarine Jaeger;DIB-10K_24;1780.Pomarine Jaeger;2287
Skuas and jaegers;Charadriiformes;Stercorariidae;Parasitic jaeger;Stercorarius parasiticus;labbe parasite;https://en.wikipedia.org/wiki/Parasitic_jaeger;https://fr.wikipedia.org/wiki/Labbe_parasite;parasitic_jaeger;parasitic_jaeger;Parasitic Jaeger;DIB-10K_24;1781.Parasitic Jaeger;2828
Auks, murres, and puffins;Charadriiformes;Alcidae;Common murre;Uria aalge;guillemot de Troil;https://en.wikipedia.org/wiki/Common_murre;https://fr.wikipedia.org/wiki/Guillemot_de_Troil;common_murre;common_murre;Common Murre;DIB-10K_25;1785.Common Murre;2688
Auks, murres, and puffins;Charadriiformes;Alcidae;Thick-billed murre;Uria lomvia;guillemot de Brünnich;https://en.wikipedia.org/wiki/Thick-billed_murre;https://fr.wikipedia.org/wiki/Guillemot_de_Br%C3%BCnnich;thick_billed_murre;thick_billed_murre;Thick-billed Murre;DIB-10K_25;1784.Thick-billed Murre;1826
Auks, murres, and puffins;Charadriiformes;Alcidae;Razorbill;Alca torda;petit pingouin;https://en.wikipedia.org/wiki/Razorbill;https://fr.wikipedia.org/wiki/Petit_pingouin;razorbill;razorbill;Razorbill;DIB-10K_25;1786.Razorbill;2864
Auks, murres, and puffins;Charadriiformes;Alcidae;Great auk;Pinguinus impennis;grand pingouin;https://en.wikipedia.org/wiki/Great_auk;https://fr.wikipedia.org/wiki/Grand_pingouin;great_auk;great_auk;Great Auk;DIB-10K_25;1787.Great Auk;409
Auks, murres, and puffins;Charadriiformes;Alcidae;Black guillemot;Cepphus grylle;guillemot à miroir;https://en.wikipedia.org/wiki/Black_guillemot;https://fr.wikipedia.org/wiki/Guillemot_%C3%A0_miroir;black_guillemot;black_guillemot;Black Guillemot;DIB-10K_25;1788.Black Guillemot;2826
Auks, murres, and puffins;Charadriiformes;Alcidae;Atlantic puffin;Fratercula arctica;macareux moine;https://en.wikipedia.org/wiki/Atlantic_puffin;https://fr.wikipedia.org/wiki/Macareux_moine;atlantic_puffin;atlantic_puffin;Atlantic Puffin;DIB-10K_25;1805.Atlantic Puffin;2772
Gulls, terns, and skimmers;Charadriiformes;Laridae;Black-legged kittiwake;Rissa tridactyla;mouette tridactyle;https://en.wikipedia.org/wiki/Black-legged_kittiwake;https://fr.wikipedia.org/wiki/Mouette_tridactyle;black_legged_kittiwake;black_legged_kittiwake;Black-legged Kittiwake;DIB-10K_23;1686.Black-legged Kittiwake;2968
Gulls, terns, and skimmers;Charadriiformes;Laridae;Ivory gull;Pagophila eburnea;mouette blanche;https://en.wikipedia.org/wiki/Ivory_gull;https://fr.wikipedia.org/wiki/Mouette_blanche;ivory_gull;ivory_gull;Ivory Gull;DIB-10K_23;1688.Ivory Gull;1986
Gulls, terns, and skimmers;Charadriiformes;Laridae;Sabine's gull;Xema sabini;mouette de Sabine;https://en.wikipedia.org/wiki/Sabine%27s_gull;https://fr.wikipedia.org/wiki/Mouette_de_Sabine;sabines_gull;sabines_gull;Sabine's Gull;DIB-10K_23;1689.Sabine's Gull;1927
Gulls, terns, and skimmers;Charadriiformes;Laridae;Slender-billed gull;Chroicocephalus genei;goéland railleur;https://en.wikipedia.org/wiki/Slender-billed_gull;https://fr.wikipedia.org/wiki/Go%C3%A9land_railleur;slender_billed_gull;slender_billed_gull;Slender-billed Gull;DIB-10K_23;1690.Slender-billed Gull;1435
Gulls, terns, and skimmers;Charadriiformes;Laridae;Bonaparte's gull;Chroicocephalus philadelphia;mouette de Bonaparte;https://en.wikipedia.org/wiki/Bonaparte%27s_gull;https://fr.wikipedia.org/wiki/Mouette_de_Bonaparte;bonapartes_gull;bonapartes_gull;Bonaparte's Gull;DIB-10K_23;1691.Bonaparte's Gull;2514
Gulls, terns, and skimmers;Charadriiformes;Laridae;Black-headed gull;Chroicocephalus ridibundus;mouette rieuse;https://en.wikipedia.org/wiki/Black-headed_gull;https://fr.wikipedia.org/wiki/Mouette_rieuse;black_headed_gull;black_headed_gull;Black-headed Gull;DIB-10K_23;1697.Black-headed Gull;3047
Gulls, terns, and skimmers;Charadriiformes;Laridae;Little gull;Hydrocoloeus minutus;mouette pygmée;https://en.wikipedia.org/wiki/Little_gull;https://fr.wikipedia.org/wiki/Mouette_pygm%C3%A9e;little_gull;little_gull;Little Gull;DIB-10K_23;1701.Little Gull;2329
Gulls, terns, and skimmers;Charadriiformes;Laridae;Ross's gull;Rhodostethia rosea;mouette de Ross;https://en.wikipedia.org/wiki/Ross%27s_gull;https://fr.wikipedia.org/wiki/Mouette_de_Ross;rosss_gull;rosss_gull;Ross's Gull;DIB-10K_23;1702.Ross's Gull;952
Gulls, terns, and skimmers;Charadriiformes;Laridae;Laughing gull;Leucophaeus atricilla;mouette atricille;https://en.wikipedia.org/wiki/Laughing_gull;https://fr.wikipedia.org/wiki/Mouette_atricille;laughing_gull;laughing_gull;Laughing Gull;DIB-10K_23;1705.Laughing Gull;2865
Gulls, terns, and skimmers;Charadriiformes;Laridae;Franklin's gull;Leucophaeus pipixcan;mouette de Franklin;https://en.wikipedia.org/wiki/Franklin%27s_gull;https://fr.wikipedia.org/wiki/Mouette_de_Franklin;franklins_gull;franklins_gull;Franklin's Gull;DIB-10K_23;1706.Franklin's Gull;1672
Gulls, terns, and skimmers;Charadriiformes;Laridae;Mediterranean gull;Ichthyaetus melanocephalus;mouette mélanocéphale;https://en.wikipedia.org/wiki/Mediterranean_gull;https://fr.wikipedia.org/wiki/Mouette_m%C3%A9lanoc%C3%A9phale;mediterranean_gull;mediterranean_gull;Mediterranean Gull;DIB-10K_23;1710.Mediterranean Gull;2315
Gulls, terns, and skimmers;Charadriiformes;Laridae;Pallas's gull;Ichthyaetus ichthyaetus;goéland ichthyaète;https://en.wikipedia.org/wiki/Pallas%27s_gull;https://fr.wikipedia.org/wiki/Go%C3%A9land_ichthya%C3%A8te;pallass_gull;pallass_gull;Pallas's Gull;DIB-10K_23;1711.Pallas's Gull;1104
Gulls, terns, and skimmers;Charadriiformes;Laridae;Audouin's gull;Ichthyaetus audouinii;goéland d'Audouin;https://en.wikipedia.org/wiki/Audouin%27s_gull;https://fr.wikipedia.org/wiki/Go%C3%A9land_d%27Audouin;audouins_gull;audouins_gull;Audouin's Gull;DIB-10K_23;1709.Audouin's Gull;1308
Gulls, terns, and skimmers;Charadriiformes;Laridae;Ring-billed gull;Larus delawarensis;goéland à bec cerclé;https://en.wikipedia.org/wiki/Ring-billed_gull;https://fr.wikipedia.org/wiki/Go%C3%A9land_%C3%A0_bec_cercl%C3%A9;ring_billed_gull;ring_billed_gull;Ring-billed Gull;DIB-10K_23;1720.Ring-billed Gull;3067
Gulls, terns, and skimmers;Charadriiformes;Laridae;European herring gull;Larus argentatus;goéland argenté;https://en.wikipedia.org/wiki/European_herring_gull;https://fr.wikipedia.org/wiki/Go%C3%A9land_argent%C3%A9;european_herring_gull;european_herring_gull;European Herring Gull;DIB-10K_24;1729.European Herring Gull;2872
Gulls, terns, and skimmers;Charadriiformes;Laridae;American herring gull;Larus smithsonianus;goéland d'Amérique;https://en.wikipedia.org/wiki/American_herring_gull;https://fr.wikipedia.org/wiki/Go%C3%A9land_d%27Am%C3%A9rique;american_herring_gull;american_herring_gull;American Herring Gull;DIB-10K_24;1730.American Herring Gull;2612
Gulls, terns, and skimmers;Charadriiformes;Laridae;Vega gull;Larus vegae;goéland de la Véga;https://en.wikipedia.org/wiki/Vega_gull;https://fr.wikipedia.org/wiki/Go%C3%A9land_de_la_V%C3%A9ga;vega_gull;vega_gull;Vega Gull;DIB-10K_24;1731.Vega Gull;679
Gulls, terns, and skimmers;Charadriiformes;Laridae;Yellow-legged gull;Larus michahellis;goéland leucophée;https://en.wikipedia.org/wiki/Yellow-legged_gull;https://fr.wikipedia.org/wiki/Go%C3%A9land_leucoph%C3%A9e;yellow_legged_gull;yellow_legged_gull;Yellow-legged Gull;DIB-10K_24;1733.Yellow-legged Gull;3092
Gulls, terns, and skimmers;Charadriiformes;Laridae;Caspian gull;Larus cachinnans;goéland pontique;https://en.wikipedia.org/wiki/Caspian_gull;https://fr.wikipedia.org/wiki/Go%C3%A9land_pontique;caspian_gull;caspian_gull;Caspian Gull;DIB-10K_24;1732.Caspian Gull;2852
Gulls, terns, and skimmers;Charadriiformes;Laridae;Iceland gull;Larus glaucoides;goéland arctique;https://en.wikipedia.org/wiki/Iceland_gull;https://fr.wikipedia.org/wiki/Go%C3%A9land_arctique;iceland_gull;iceland_gull;Iceland Gull;DIB-10K_24;1728.Iceland Gull;2938
Gulls, terns, and skimmers;Charadriiformes;Laridae;Lesser black-backed gull;Larus fuscus;goéland brun;https://en.wikipedia.org/wiki/Lesser_black-backed_gull;https://fr.wikipedia.org/wiki/Go%C3%A9land_brun;lesser_black_backed_gull;lesser_black_backed_gull;Lesser Black-backed Gull;DIB-10K_24;1736.Lesser Black-backed Gull;2798
Gulls, terns, and skimmers;Charadriiformes;Laridae;Great black-backed gull;Larus marinus;goéland marin;https://en.wikipedia.org/wiki/Great_black-backed_gull;https://fr.wikipedia.org/wiki/Go%C3%A9land_marin;great_black_backed_gull;great_black_backed_gull;Great Black-backed Gull;DIB-10K_23;1722.Great Black-backed Gull;3081
Gulls, terns, and skimmers;Charadriiformes;Laridae;Kelp gull;Larus dominicanus;goéland dominicain;https://en.wikipedia.org/wiki/Kelp_gull;https://fr.wikipedia.org/wiki/Go%C3%A9land_dominicain;kelp_gull;kelp_gull;Kelp Gull;DIB-10K_23;1723.Kelp Gull;3065
Gulls, terns, and skimmers;Charadriiformes;Laridae;Sooty tern;Onychoprion fuscatus;sterne fuligineuse;https://en.wikipedia.org/wiki/Sooty_tern;https://fr.wikipedia.org/wiki/Sterne_fuligineuse;sooty_tern;sooty_tern;Sooty Tern;DIB-10K_24;1756.Sooty Tern;1433
Gulls, terns, and skimmers;Charadriiformes;Laridae;Bridled tern;Onychoprion anaethetus;sterne bridée;https://en.wikipedia.org/wiki/Bridled_tern;https://fr.wikipedia.org/wiki/Sterne_brid%C3%A9e;bridled_tern;bridled_tern;Bridled Tern;DIB-10K_24;1755.Bridled Tern;1391
Gulls, terns, and skimmers;Charadriiformes;Laridae;Little tern;Sternula albifrons;sterne naine;https://en.wikipedia.org/wiki/Little_tern;https://fr.wikipedia.org/wiki/Sterne_naine;little_tern;little_tern;Little Tern;DIB-10K_24;1746.Little Tern;2754
Gulls, terns, and skimmers;Charadriiformes;Laridae;Gull-billed tern;Gelochelidon nilotica;sterne hansel;https://en.wikipedia.org/wiki/Gull-billed_tern;https://fr.wikipedia.org/wiki/Sterne_hansel;gull_billed_tern;gull_billed_tern;Gull-billed Tern;DIB-10K_24;1737.Gull-billed Tern;2189
Gulls, terns, and skimmers;Charadriiformes;Laridae;Caspian tern;Hydroprogne caspia;sterne caspienne;https://en.wikipedia.org/wiki/Caspian_tern;https://fr.wikipedia.org/wiki/Sterne_caspienne;caspian_tern;caspian_tern;Caspian Tern;DIB-10K_24;1738.Caspian Tern;2695
Gulls, terns, and skimmers;Charadriiformes;Laridae;Black tern;Chlidonias niger;guifette noire;https://en.wikipedia.org/wiki/Black_tern;https://fr.wikipedia.org/wiki/Guifette_noire;black_tern;black_tern;Black Tern;DIB-10K_24;1773.Black Tern;2839
Gulls, terns, and skimmers;Charadriiformes;Laridae;White-winged tern;Chlidonias leucopterus;guifette leucoptère;https://en.wikipedia.org/wiki/White-winged_tern;https://fr.wikipedia.org/wiki/Guifette_leucopt%C3%A8re;white_winged_tern;white_winged_tern;White-winged Tern;DIB-10K_24;1772.White-winged Tern;2207
Gulls, terns, and skimmers;Charadriiformes;Laridae;Whiskered tern;Chlidonias hybrida;guifette moustac;https://en.wikipedia.org/wiki/Whiskered_tern;https://fr.wikipedia.org/wiki/Guifette_moustac;whiskered_tern;whiskered_tern;Whiskered Tern;DIB-10K_24;1771.Whiskered Tern;2786
Gulls, terns, and skimmers;Charadriiformes;Laridae;Roseate tern;Sterna dougallii;sterne de Dougall;https://en.wikipedia.org/wiki/Roseate_tern;https://fr.wikipedia.org/wiki/Sterne_de_Dougall;roseate_tern;roseate_tern;Roseate Tern;DIB-10K_24;1758.Roseate Tern;1781
Gulls, terns, and skimmers;Charadriiformes;Laridae;Common tern;Sterna hirundo;sterne pierregarin;https://en.wikipedia.org/wiki/Common_tern;https://fr.wikipedia.org/wiki/Sterne_pierregarin;common_tern;common_tern;Common Tern;DIB-10K_24;1762.Common Tern;3187
Gulls, terns, and skimmers;Charadriiformes;Laridae;Arctic tern;Sterna paradisaea;sterne arctique;https://en.wikipedia.org/wiki/Arctic_tern;https://fr.wikipedia.org/wiki/Sterne_arctique;arctic_tern;arctic_tern;Arctic Tern;DIB-10K_24;1764.Arctic Tern;3127
Gulls, terns, and skimmers;Charadriiformes;Laridae;Forster's tern;Sterna forsteri;sterne de Forster;https://en.wikipedia.org/wiki/Forster%27s_tern;https://fr.wikipedia.org/wiki/Sterne_de_Forster;forsters_tern;forsters_tern;Forster's Tern;DIB-10K_24;1767.Forster's Tern;2723
Gulls, terns, and skimmers;Charadriiformes;Laridae;Royal tern;Thalasseus maximus;sterne royale;https://en.wikipedia.org/wiki/Royal_tern;https://fr.wikipedia.org/wiki/Sterne_royale;royal_tern;royal_tern;Royal Tern;DIB-10K_24;1739.Royal Tern;2774
Gulls, terns, and skimmers;Charadriiformes;Laridae;Sandwich tern;Thalasseus sandvicensis;sterne caugek;https://en.wikipedia.org/wiki/Sandwich_tern;https://fr.wikipedia.org/wiki/Sterne_caugek;sandwich_tern;sandwich_tern;Sandwich Tern;DIB-10K_24;1743.Sandwich Tern;2860
Gulls, terns, and skimmers;Charadriiformes;Laridae;Elegant tern;Thalasseus elegans;sterne élégante;https://en.wikipedia.org/wiki/Elegant_tern;https://fr.wikipedia.org/wiki/Sterne_%C3%A9l%C3%A9gante;elegant_tern;elegant_tern;Elegant Tern;DIB-10K_24;1745.Elegant Tern;2155
Gulls, terns, and skimmers;Charadriiformes;Laridae;Lesser crested tern;Thalasseus bengalensis;sterne voyageuse;https://en.wikipedia.org/wiki/Lesser_crested_tern;https://fr.wikipedia.org/wiki/Sterne_voyageuse;lesser_crested_tern;lesser_crested_tern;Lesser Crested Tern;DIB-10K_24;1741.Lesser Crested Tern;704
Gulls, terns, and skimmers;Charadriiformes;Laridae;West African crested tern;Thalasseus albididorsalis;sterne d'Afrique;https://en.wikipedia.org/wiki/West_African_crested_tern;https://fr.wikipedia.org/wiki/Sterne_d%27Afrique;west_african_crested_tern;west_african_crested_tern;West African Crested Tern;DIB-10K_70;10933.West African Crested Tern;24
Loons;Gaviiformes;Gaviidae;Red-throated loon;Gavia stellata;plongeon catmarin;https://en.wikipedia.org/wiki/Red-throated_loon;https://fr.wikipedia.org/wiki/Plongeon_catmarin;red_throated_loon;red_throated_loon;Red-throated Loon;DIB-10K_7;537.Red-throated Loon;2837
Loons;Gaviiformes;Gaviidae;Common loon;Gavia immer;plongeon imbrin;https://en.wikipedia.org/wiki/Common_loon;https://fr.wikipedia.org/wiki/Plongeon_imbrin;common_loon;common_loon;Common Loon;DIB-10K_7;540.Common Loon;2692
Loons;Gaviiformes;Gaviidae;Yellow-billed loon;Gavia adamsii;plongeon à bec blanc;https://en.wikipedia.org/wiki/Yellow-billed_loon;https://fr.wikipedia.org/wiki/Plongeon_%C3%A0_bec_blanc;yellow_billed_loon;yellow_billed_loon;Yellow-billed Loon;DIB-10K_7;541.Yellow-billed Loon;1222
Albatrosses;Procellariiformes;Diomedeidae;Black-browed albatross;Thalassarche melanophris;albatros à sourcils noirs;https://en.wikipedia.org/wiki/Black-browed_albatross;https://fr.wikipedia.org/wiki/Albatros_%C3%A0_sourcils_noirs;black_browed_albatross;black_browed_albatross;Black-browed Albatross;DIB-10K_7;581.Black-browed Albatross;2404
Albatrosses;Procellariiformes;Diomedeidae;Wandering albatross;Diomedea exulans;albatros hurleur;https://en.wikipedia.org/wiki/Wandering_albatross;https://fr.wikipedia.org/wiki/Albatros_hurleur;wandering_albatross;wandering_albatross;Wandering Albatross;DIB-10K_7;573.Wandering Albatross;2223
Southern storm-petrels;Procellariiformes;Oceanitidae;Wilson's storm-petrel;Oceanites oceanicus;océanite de Wilson;https://en.wikipedia.org/wiki/Wilson%27s_storm-petrel;https://fr.wikipedia.org/wiki/Oc%C3%A9anite_de_Wilson;wilsons_storm_petrel;wilsons_storm_petrel;Wilson's Storm Petrel;DIB-10K_7;560.Wilson's Storm Petrel;1420
Northern storm-petrels;Procellariiformes;Hydrobatidae;European storm-petrel;Hydrobates pelagicus;océanite tempête;https://en.wikipedia.org/wiki/European_storm-petrel;https://fr.wikipedia.org/wiki/Oc%C3%A9anite_temp%C3%AAte;european_storm_petrel;european_storm_petrel;European Storm Petrel;DIB-10K_8;590.European Storm Petrel;618
Northern storm-petrels;Procellariiformes;Hydrobatidae;Leach's storm-petrel;Hydrobates leucorheus;océanite cul-blanc;https://en.wikipedia.org/wiki/Leach%27s_storm-petrel;https://fr.wikipedia.org/wiki/Oc%C3%A9anite_cul-blanc;leachs_storm_petrel;leachs_storm_petrel;Leach's Storm Petrel;DIB-10K_8;597.Leach's Storm Petrel;818
Northern storm-petrels;Procellariiformes;Hydrobatidae;Swinhoe's storm-petrel;Hydrobates monorhis;océanite de Swinhoe;https://en.wikipedia.org/wiki/Swinhoe%27s_storm-petrel;https://fr.wikipedia.org/wiki/Oc%C3%A9anite_de_Swinhoe;swinhoes_storm_petrel;swinhoes_storm_petrel;Swinhoe's Storm Petrel;DIB-10K_8;596.Swinhoe's Storm Petrel;76
Northern storm-petrels;Procellariiformes;Hydrobatidae;Band-rumped storm-petrel;Hydrobates castro;océanite de Castro;https://en.wikipedia.org/wiki/Band-rumped_storm-petrel;https://fr.wikipedia.org/wiki/Oc%C3%A9anite_de_Castro;band_rumped_storm_petrel;band_rumped_storm_petrel;Band-rumped Storm Petrel;DIB-10K_8;593.Band-rumped Storm Petrel;462
Shearwaters and petrels;Procellariiformes;Procellariidae;Northern fulmar;Fulmarus glacialis;fulmar boréal;https://en.wikipedia.org/wiki/Northern_fulmar;https://fr.wikipedia.org/wiki/Fulmar_bor%C3%A9al;northern_fulmar;northern_fulmar;Northern Fulmar;DIB-10K_8;610.Northern Fulmar;2942
Shearwaters and petrels;Procellariiformes;Procellariidae;Fea's petrel;Pterodroma feae;pétrel gongon;https://en.wikipedia.org/wiki/Fea%27s_petrel;https://fr.wikipedia.org/wiki/P%C3%A9trel_gongon;feas_petrel;feas_petrel;Fea's Petrel;DIB-10K_8;632.Fea's Petrel;207
Shearwaters and petrels;Procellariiformes;Procellariidae;Bulwer's petrel;Bulweria bulwerii;pétrel de Bulwer;https://en.wikipedia.org/wiki/Bulwer%27s_petrel;https://fr.wikipedia.org/wiki/P%C3%A9trel_de_Bulwer;bulwers_petrel;bulwers_petrel;Bulwer's Petrel;DIB-10K_8;704.Bulwer's Petrel;328
Shearwaters and petrels;Procellariiformes;Procellariidae;Scopoli's shearwater;Calonectis diomedea;puffin de Scopoli;https://en.wikipedia.org/wiki/Scopoli%27s_shearwater;https://fr.wikipedia.org/wiki/Puffin_de_Scopoli;scopolis_shearwater;scopolis_shearwater;Scopoli's Shearwater;DIB-10K_8;669.Scopoli's Shearwater;1515
Shearwaters and petrels;Procellariiformes;Procellariidae;Cory's shearwater;Calonectis borealis;puffin cendré;https://en.wikipedia.org/wiki/Cory%27s_shearwater;https://fr.wikipedia.org/wiki/Puffin_cendr%C3%A9;corys_shearwater;corys_shearwater;Cory's Shearwater;DIB-10K_8;670.Cory's Shearwater;1006
Shearwaters and petrels;Procellariiformes;Procellariidae;Great shearwater;Ardenna gravis;puffin majeur;https://en.wikipedia.org/wiki/Great_shearwater;https://fr.wikipedia.org/wiki/Puffin_majeur;great_shearwater;great_shearwater;Great Shearwater;DIB-10K_8;678.Great Shearwater;1015
Shearwaters and petrels;Procellariiformes;Procellariidae;Sooty shearwater;Ardenna griseus;puffin fuligineux;https://en.wikipedia.org/wiki/Sooty_shearwater;https://fr.wikipedia.org/wiki/Puffin_fuligineux;sooty_shearwater;sooty_shearwater;Sooty Shearwater;DIB-10K_8;674.Sooty Shearwater;1008
Shearwaters and petrels;Procellariiformes;Procellariidae;Short-tailed shearwater;Ardenna tenuirostris;puffin à bec grêle;https://en.wikipedia.org/wiki/Short-tailed_shearwater;https://fr.wikipedia.org/wiki/Puffin_%C3%A0_bec_gr%C3%AAle;short_tailed_shearwater;short_tailed_shearwater;Short-tailed Shearwater;DIB-10K_8;675.Short-tailed Shearwater;612
Shearwaters and petrels;Procellariiformes;Procellariidae;Manx shearwater;Puffinus puffinus;puffin des Anglais;https://en.wikipedia.org/wiki/Manx_shearwater;https://fr.wikipedia.org/wiki/Puffin_des_Anglais;manx_shearwater;manx_shearwater;Manx Shearwater;DIB-10K_8;680.Manx Shearwater;2043
Shearwaters and petrels;Procellariiformes;Procellariidae;Yelkouan shearwater;Puffinus yelkouan;puffin yelkouan;https://en.wikipedia.org/wiki/Yelkouan_shearwater;https://fr.wikipedia.org/wiki/Puffin_yelkouan;yelkouan_shearwater;yelkouan_shearwater;Yelkouan Shearwater;DIB-10K_8;681.Yelkouan Shearwater;306
Shearwaters and petrels;Procellariiformes;Procellariidae;Balearic shearwater;Puffinus mauretanicus;puffin des Baléares;https://en.wikipedia.org/wiki/Balearic_shearwater;https://fr.wikipedia.org/wiki/Puffin_des_Bal%C3%A9ares;balearic_shearwater;balearic_shearwater;Balearic Shearwater;DIB-10K_8;682.Balearic Shearwater;606
Shearwaters and petrels;Procellariiformes;Procellariidae;Barolo shearwater;Puffinus baroli;puffin de Macaronésie;https://en.wikipedia.org/wiki/Barolo_shearwater;https://fr.wikipedia.org/wiki/Puffin_de_Macaron%C3%A9sie;barolo_shearwater;barolo_shearwater;Barolo Shearwater;DIB-10K_8;698.Barolo Shearwater;74
Storks;Ciconiiformes;Ciconiidae;Black stork;Ciconia nigra;cigogne noire;https://en.wikipedia.org/wiki/Black_stork;https://fr.wikipedia.org/wiki/Cigogne_noire;black_stork;black_stork;Black Stork;DIB-10K_9;745.Black Stork;3030
Storks;Ciconiiformes;Ciconiidae;White stork;Ciconia ciconia;cigogne blanche;https://en.wikipedia.org/wiki/White_stork;https://fr.wikipedia.org/wiki/Cigogne_blanche;white_stork;white_stork;White Stork;DIB-10K_9;750.White Stork;3205
Frigatebirds;Suliformes;Fregatidae;Magnificent frigatebird;Fregata magnificens;frégate superbe;https://en.wikipedia.org/wiki/Magnificent_frigatebird;https://fr.wikipedia.org/wiki/Fr%C3%A9gate_superbe;magnificent_frigatebird;magnificent_frigatebird;Magnificent Frigatebird;DIB-10K_12;878.Magnificent Frigatebird;2349
Boobies and gannets;Suliformes;Sulidae;Masked booby;Sula dactylatra;fou masqué;https://en.wikipedia.org/wiki/Masked_booby;https://fr.wikipedia.org/wiki/Fou_masqu%C3%A9;masked_booby;masked_booby;Masked Booby;DIB-10K_12;887.Masked Booby;1862
Boobies and gannets;Suliformes;Sulidae;Brown booby;Sula leucogaster;fou brun;https://en.wikipedia.org/wiki/Brown_booby;https://fr.wikipedia.org/wiki/Fou_brun;brown_booby;brown_booby;Brown Booby;DIB-10K_12;890.Brown Booby;2685
Boobies and gannets;Suliformes;Sulidae;Red-footed booby;Sula sula;fou à pieds rouges;https://en.wikipedia.org/wiki/Red-footed_booby;https://fr.wikipedia.org/wiki/Fou_%C3%A0_pieds_rouges;red_footed_booby;red_footed_booby;Red-footed Booby;DIB-10K_12;889.Red-footed Booby;2115
Boobies and gannets;Suliformes;Sulidae;Northern gannet;Morus bassanus;fou de Bassan;https://en.wikipedia.org/wiki/Northern_gannet;https://fr.wikipedia.org/wiki/Fou_de_Bassan;northern_gannet;northern_gannet;Northern Gannet;DIB-10K_12;881.Northern Gannet;2785
Cormorants and shags;Suliformes;Phalacrocoracidae;Pygmy cormorant;Microcarbo pygmeus;cormoran pygmée;https://en.wikipedia.org/wiki/Pygmy_cormorant;https://fr.wikipedia.org/wiki/Cormoran_pygm%C3%A9e;pygmy_cormorant;pygmy_cormorant;Pygmy Cormorant;DIB-10K_12;895.Pygmy Cormorant;651
Cormorants and shags;Suliformes;Phalacrocoracidae;Great cormorant;Phalacrocorax carbo;grand Cormoran;https://en.wikipedia.org/wiki/Great_cormorant;https://fr.wikipedia.org/wiki/Grand_Cormoran;great_cormorant;great_cormorant;Great Cormorant;DIB-10K_13;912.Great Cormorant;2995
Cormorants and shags;Suliformes;Phalacrocoracidae;Double-crested cormorant;Nannopterum auritum;cormoran à aigrettes;https://en.wikipedia.org/wiki/Double-crested_cormorant;https://fr.wikipedia.org/wiki/Cormoran_%C3%A0_aigrettes;double_crested_cormorant;double_crested_cormorant;Double-crested Cormorant;DIB-10K_12;906.Double-crested Cormorant;2701
Pelicans;Pelecaniformes;Pelecanidae;Great white pelican;Pelecanus onocrotalus;pélican blanc;https://en.wikipedia.org/wiki/Great_white_pelican;https://fr.wikipedia.org/wiki/P%C3%A9lican_blanc;great_white_pelican;great_white_pelican;Great White Pelican;DIB-10K_12;868.Great White Pelican;2891
Pelicans;Pelecaniformes;Pelecanidae;Dalmatian pelican;Pelecanus crispus;pélican frisé;https://en.wikipedia.org/wiki/Dalmatian_pelican;https://fr.wikipedia.org/wiki/P%C3%A9lican_fris%C3%A9;dalmatian_pelican;dalmatian_pelican;Dalmatian Pelican;DIB-10K_12;871.Dalmatian Pelican;2577
Herons, egrets, and bitterns;Pelecaniformes;Ardeidae;Little bittern;Ixobrychus minutus;blongios nain;https://en.wikipedia.org/wiki/Little_bittern;https://fr.wikipedia.org/wiki/Blongios_nain;little_bittern;little_bittern;Little Bittern;DIB-10K_10;808.Little Bittern;2318
Herons, egrets, and bitterns;Pelecaniformes;Ardeidae;Dwarf bittern;Ixobrychus sturmii;;https://en.wikipedia.org/wiki/Dwarf_bittern;https://fr.wikipedia.org/wiki/Blongios_nain;dwarf_bittern;dwarf_bittern;Dwarf Bittern;DIB-10K_10;814.Dwarf Bittern;249
Herons, egrets, and bitterns;Pelecaniformes;Ardeidae;Great blue heron;Ardea herodias;grand Héron;https://en.wikipedia.org/wiki/Great_blue_heron;https://fr.wikipedia.org/wiki/Grand_H%C3%A9ron;great_blue_heron;great_blue_heron;Great Blue Heron;DIB-10K_11;840.Great Blue Heron;2937
Herons, egrets, and bitterns;Pelecaniformes;Ardeidae;Black-headed heron;Ardea melanocephala;héron mélanocéphale;https://en.wikipedia.org/wiki/Black-headed_heron;https://fr.wikipedia.org/wiki/H%C3%A9ron_m%C3%A9lanoc%C3%A9phale;black_headed_heron;black_headed_heron;Black-headed Heron;DIB-10K_11;843.Black-headed Heron;1568
